auid,compound,status,output_file,source_file,source_url,aurl,catalog,species,nspecies,natoms,spacegroup_orig,spacegroup_relax,pearson_orig,pearson_relax,prototype_orig,prototype_relax,band_gap_eV,formation_enthalpy_eV_atom,aflowlib_date,aflowlib_version,error
aflow:989555a873beebc8,H5Na3O16Se4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H5Na3O16Se4__ICSD__989555a873beebc8.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/H5Na3O16Se4_ICSD_411720,ICSD,"H,Na,O,Se",4,28,2,2,aP28,aP28,A5B3C16D4_aP28_2_d2i_ai_8i_2i,A5B3C16D4_aP28_2_d2i_ai_8i_2i,3.4452,-0.996245,"['20160617_03:49:12_GMT-4', '20160619_09:32:44_GMT-4', '20210831_03:12:24_GMT-4']",3.2.11,
aflow:99c0f8b7e31d4e70,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__99c0f8b7e31d4e70.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1Na2O3_ICSD_80987,ICSD,"C,Na,O",3,12,12,12,mS24,mS24,AB2C3_mC24_12_i_aci_ij,AB2C3_mC24_12_i_aci_ij,3.8568,-1.74797,"['20140806_20:32:56_GMT-4', '20140809_03:06:56_GMT-4', '20210902_17:16:03_GMT-4']",3.2.11,
aflow:9a25530bbfd302db,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__9a25530bbfd302db.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1Na2O3_ICSD_81004,ICSD,"C,Na,O",3,12,194,194,hP12,hP12,AB2C3_hP12_194_d_ac_h,AB2C3_hP12_194_c_ad_h,3.1774,-1.73343,"['20150117_02:48:44_GMT-5', '20150117_08:02:45_GMT-5', '20210831_18:03:57_GMT-4']",3.2.11,
aflow:9a28207fd647e477,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__9a28207fd647e477.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_240598,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0569,-1.839,"['20140925_09:06:59_GMT-5', '20140925_11:26:09_GMT-5', '20210523_03:02:38_GMT-5']",3.2.9,
aflow:9b5f26f44e428a1e,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__9b5f26f44e428a1e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_15332,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9564,-0.973814,"['20140729_22:16:40_GMT-4', '20140730_04:00:29_GMT-4', '20210830_21:30:03_GMT-4']",3.2.11,
aflow:9b7e1ecf20b3db46,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__9b7e1ecf20b3db46.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_64865,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9545,-0.973182,"['20141024_02:36:19_GMT-4', '20141024_09:59:22_GMT-4', '20210830_19:29:07_GMT-4']",3.2.11,
aflow:9d078ce30e4f353e,C2H2Na2O4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2H2Na2O4__ICSD__9d078ce30e4f353e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1H1Na1O2_ICSD_109643,ICSD,"C,H,Na,O",4,10,15,15,mS20,mS20,ABCD2_mC20_15_e_a_e_f,ABCD2_mC20_15_e_a_e_f,2.352,-0.889985,"['20140922_00:32:05_GMT-4', '20140923_23:40:58_GMT-4', '20210902_12:22:28_GMT-4']",3.2.11,
aflow:9f24443bb238c2ad,B8H40Na4O34,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B8H40Na4O34__ICSD__9f24443bb238c2ad.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/B4H20Na2O17_ICSD_30506,ICSD,"B,H,Na,O",4,86,15,15,mS172,mS172,A4B20C2D17_mC172_15_2f_10f_ce_e8f,A4B20C2D17_mC172_15_2f_10f_ce_e8f,5.1087,-1.45237,"['20170825_16:43:09_GMT-4', '20170827_11:41:13_GMT-4', '20210902_18:23:57_GMT-4']",3.2.11,
aflow:9f30b4e2d1a3f0ca,F1H6Na1O6Te1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F1H6Na1O6Te1__ICSD__9f30b4e2d1a3f0ca.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/F1H6Na1O6Te1_ICSD_42,ICSD,"F,H,Na,O,Te",5,15,146,146,hR15,hR15,AB6CD6E_hR15_146_a_2b_a_2b_a,AB6CD6E_hR15_146_a_2b_a_2b_a,3.5724,-1.2442,"['20150119_16:03:20_GMT-5', '20150119_22:21:06_GMT-5', '20210830_20:38:49_GMT-4']",3.2.11,
aflow:9ff6e80371443b80,C1Na4O4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C1Na4O4__ICSD__9ff6e80371443b80.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/C1Na4O4_ICSD_245408,ICSD,"C,Na,O",3,9,121,121,tI18,tI18,AB4C4_tI18_121_a_i_i,AB4C4_tI18_121_a_i_i,2.4562,-1.43558,"['20141226_07:00:26_GMT-5', '20141226_19:14:03_GMT-5', '20210831_09:50:42_GMT-4']",3.2.11,
aflow:a0e82dc6f6bb1537,Na8O12Se4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na8O12Se4__ICSD__a0e82dc6f6bb1537.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Na2O3Se1_ICSD_89638,ICSD,"Na,O,Se",3,24,14,14,mP24,mP24,A2B3C_mP24_14_2e_3e_e,A2B3C_mP24_14_2e_3e_e,4.2459,-1.46807,"['20100919_15:19:19_GMT-5', '20100919_20:00:24_GMT-5', '20210619_04:00:37_GMT-5']",3.2.9,
aflow:a16f33b0936ce68e,C4F12Na4O8Sb4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C4F12Na4O8Sb4__ICSD__a16f33b0936ce68e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C2F6Na2O4Sb2_ICSD_109946,ICSD,"C,F,Na,O,Sb",5,32,15,15,mS64,mS64,AB3CD2E_mC64_15_f_3f_f_2f_f,AB3CD2E_mC64_15_f_3f_f_2f_f,3.0784,-2.03502,"['20140722_06:36:38_GMT-4', '20140723_09:10:47_GMT-4', '20210902_09:22:39_GMT-4']",3.2.11,
aflow:a1c2b5124f631721,C4H10Na6O16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C4H10Na6O16__ICSD__a1c2b5124f631721.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C2H5Na3O8_ICSD_16641,ICSD,"C,H,Na,O",4,36,15,15,mS72,mS72,A2B5C3D8_mC72_15_f_c2f_ef_4f,A2B5C3D8_mC72_15_f_c2f_ef_4f,4.6256,-1.44773,"['20170131_05:57:08_GMT-5', '20170201_08:50:33_GMT-5', '20210902_08:30:54_GMT-4']",3.2.11,
aflow:a2d5c6f85747e275,Ge8Na8Se20,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge8Na8Se20__ICSD__a2d5c6f85747e275.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge2Na2Se5_ICSD_637176,ICSD,"Ge,Na,Se",3,36,63,63,oS72,oS72,A2B2C5_oC72_63_fg_eg_2cfgh,A2B2C5_oC72_63_fg_eg_2cfgh,1.5313,-0.604022,"['20170419_16:04:38_GMT-5', '20170420_15:24:44_GMT-5', '20210530_12:21:44_GMT-5']",3.2.9,
aflow:a410e81a1220c158,H24Na8O16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H24Na8O16__ICSD__a410e81a1220c158.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/H3Na1O2_ICSD_33909,ICSD,"H,Na,O",3,48,61,61,oP48,oP48,A3BC2_oP48_61_3c_c_2c,A3BC2_oP48_61_3c_c_2c,4.3577,-1.22668,"['20140728_22:38:35_GMT-4', '20140729_23:54:42_GMT-4', '20210901_18:15:19_GMT-4']",3.2.11,
aflow:a4652bde28e67c3d,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__a4652bde28e67c3d.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_240599,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0622,-1.83912,"['20140925_12:06:42_GMT-5', '20140925_13:03:07_GMT-5', '20210523_03:02:37_GMT-5']",3.2.9,
aflow:a55c05b23b3d2127,Cl1F1Na6O8S2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1F1Na6O8S2__ICSD__a55c05b23b3d2127.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1F1Na6O8S2_ICSD_26914,ICSD,"Cl,F,Na,O,S",5,18,225,225,cF72,cF72,ABC6D8E2_cF72_225_b_a_e_f_c,ABC6D8E2_cF72_225_b_a_e_f_c,4.7898,-1.94781,"['20150105_14:43:25_GMT-5', '20150105_21:21:41_GMT-5', '20210831_21:27:37_GMT-4']",3.2.11,
aflow:a562d4634b6d970e,B6H8Na6O16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B6H8Na6O16__ICSD__a562d4634b6d970e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/B3H4Na3O8_ICSD_260879,ICSD,"B,H,Na,O",4,36,9,9,mS72,mS72,A3B4C3D8_mC72_9_3a_4a_3a_8a,A3B4C3D8_mC72_9_3a_4a_3a_8a,4.7723,-1.89486,"['20170131_01:44:59_GMT-5', '20170131_18:23:01_GMT-5', '20210902_16:55:49_GMT-4']",3.2.11,
aflow:a5755554aaf5d10e,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__a5755554aaf5d10e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_655785,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_a_b,AB_cF8_225_a_b,5.0569,-1.83901,"['20140924_08:37:42_GMT-5', '20140924_10:46:38_GMT-5', '20210523_03:06:23_GMT-5']",3.2.9,
aflow:a5b293c638b5e670,Cl4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl4Na4O12__ICSD__a5b293c638b5e670.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Na1O3_ICSD_80341,ICSD,"Cl,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,5.6272,-0.695572,"['20150325_15:47:39_GMT-4', '20150325_19:50:12_GMT-4', '20210901_14:36:14_GMT-4']",3.2.11,
aflow:a619983b0ae5c0fa,F6Na1Sb1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F6Na1Sb1__ICSD__a619983b0ae5c0fa.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/F6Na1Sb1_ICSD_77919,ICSD,"F,Na,Sb",3,8,225,225,cF32,cF32,A6BC_cF32_225_e_b_a,A6BC_cF32_225_e_b_a,4.8818,-2.59388,"['20141015_03:26:10_GMT-5', '20141015_06:51:18_GMT-5', '20210523_10:11:10_GMT-5']",3.2.9,
aflow:a87f7f28e5c1e3c1,Ge4Na12S14,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge4Na12S14__ICSD__a87f7f28e5c1e3c1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/Ge2Na6S7_ICSD_25388,ICSD,"Ge,Na,S",3,30,15,15,mS60,mS60,A2B6C7_mC60_15_f_ce2f_e3f,A2B6C7_mC60_15_f_ce2f_e3f,2.4305,-0.927388,"['20150102_08:53:29_GMT-5', '20150104_11:46:32_GMT-5', '20210528_04:15:05_GMT-5']",3.2.9,
aflow:a905d9de297630fa,As4Na12Se12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\As4Na12Se12__ICSD__a905d9de297630fa.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/As1Na3Se3_ICSD_50491,ICSD,"As,Na,Se",3,28,198,198,cP28,cP28,AB3C3_cP28_198_a_3a_b,AB3C3_cP28_198_a_3a_b,2.0059,-0.808986,"['20141229_07:49:56_GMT-5', '20141230_13:40:53_GMT-5', '20210708_03:25:00_GMT-5']",3.2.10,
aflow:a9f1d9ce8cae5ecf,B4H16Na4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B4H16Na4__ICSD__a9f1d9ce8cae5ecf.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/B1H4Na1_ICSD_159243,ICSD,"B,H,Na",3,24,62,62,oP24,oP24,AB4C_oP24_62_c_2cd_c,AB4C_oP24_62_c_2cd_c,6.2535,-0.303466,"['20140604_20:26:00_GMT-5', '20140605_12:36:19_GMT-5', '20210528_16:46:30_GMT-5']",3.2.9,
aflow:aa0797e020e022e9,N4Na2P2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N4Na2P2__ICSD__aa0797e020e022e9.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/N2Na1P1_ICSD_411818,ICSD,"N,Na,P",3,8,122,122,tI16,tI16,A2BC_tI16_122_d_a_b,A2BC_tI16_122_d_a_b,4.6817,-0.669713,"['20150119_05:22:53_GMT-5', '20150119_08:59:55_GMT-5', '20210831_10:32:30_GMT-4']",3.2.11,
aflow:aa4638d65dbc02d5,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__aa4638d65dbc02d5.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1Na2O3_ICSD_80988,ICSD,"C,Na,O",3,12,12,12,mS24,mS24,AB2C3_mC24_12_i_aci_ij,AB2C3_mC24_12_i_aci_ij,3.7965,-1.74742,"['20140807_15:12:22_GMT-4', '20140808_05:55:15_GMT-4', '20210902_11:35:19_GMT-4']",3.2.11,
aflow:aaad28e7483289b9,Na2Te1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2Te1__ICSD__aaad28e7483289b9.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Na2Te1_ICSD_60437,ICSD,"Na,Te",2,3,225,225,cF12,cF12,A2B_cF12_225_c_a,A2B_cF12_225_c_a,2.0577,-0.937727,"['20141230_15:43:03_GMT-5', '20141230_16:46:07_GMT-5', '20210523_19:57:16_GMT-5']",3.2.9,
aflow:ab4a40c874de1754,I6Na2O16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\I6Na2O16__ICSD__ab4a40c874de1754.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/I3Na1O8_ICSD_418336,ICSD,"I,Na,O",3,24,81,81,tP24,tP24,A3BC8_tP24_81_gh_ac_4h,A3BC8_tP24_81_gh_ac_4h,3.1451,-0.572524,"['20150114_01:26:42_GMT-5', '20150114_17:11:45_GMT-5', '20210902_18:02:48_GMT-4']",3.2.11,
aflow:abba096cd64ee8ed,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__abba096cd64ee8ed.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_78802,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9564,-0.973808,"['20141024_13:55:14_GMT-4', '20141024_21:25:42_GMT-4', '20210830_17:19:24_GMT-4']",3.2.11,
aflow:abc41a13f4f5e555,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__abc41a13f4f5e555.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_64871,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9565,-0.973949,"['20141023_01:43:48_GMT-4', '20141023_06:46:19_GMT-4', '20210830_22:17:14_GMT-4']",3.2.11,
aflow:abc6c0d1384f661e,H2Na2O2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H2Na2O2__ICSD__abc6c0d1384f661e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/H1Na1O1_ICSD_26833,ICSD,"H,Na,O",3,6,11,11,mP6,mP6,ABC_mP6_11_e_e_e,ABC_mP6_11_e_e_e,2.7361,-1.33178,"['20150108_04:46:39_GMT-5', '20150108_11:16:37_GMT-5', '20210901_08:56:21_GMT-4']",3.2.11,
aflow:abd35af124c9205e,F4I2Na2O4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F4I2Na2O4__ICSD__abd35af124c9205e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/F2I1Na1O2_ICSD_260003,ICSD,"F,I,Na,O",4,12,63,63,oS24,oS24,A2BCD2_oC24_63_g_c_a_f,A2BCD2_oC24_63_g_c_a_f,4.276,-1.46538,"['20150104_10:17:37_GMT-5', '20150104_19:33:34_GMT-5', '20210831_08:14:26_GMT-4']",3.2.11,
aflow:ad7a18519785b7a9,F2H1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F2H1Na1__ICSD__ad7a18519785b7a9.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/F2H1Na1_ICSD_31063,ICSD,"F,H,Na",3,4,166,166,hR4,hR4,A2BC_hR4_166_c_b_a,A2BC_hR4_166_c_b_a,6.8301,-2.2781,"['20140528_23:49:00_GMT-5', '20140529_01:43:01_GMT-5', '20210531_23:15:54_GMT-5']",3.2.9,
aflow:ae0a4eccd0e65124,C8Na8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C8Na8__ICSD__ae0a4eccd0e65124.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/C2Na2_ICSD_28066,ICSD,"C,Na",2,16,142,142,tI32,tI32,AB_tI32_142_f_e,AB_tI32_142_f_e,3.3749,0.220799,"['20141218_07:33:47_GMT-5', '20141219_10:10:58_GMT-5', '20210612_13:44:39_GMT-5']",3.2.9,
aflow:af8a9b749e2a9c8b,Na4O8S2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O8S2__ICSD__af8a9b749e2a9c8b.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCF/Na2O4S1_ICSD_27654,ICSD,"Na,O,S",3,14,70,70,oF56,oF56,A2B4C_oF56_70_g_h_a,A2B4C_oF56_70_g_h_a,4.9877,-1.832,"['20140715_05:54:18_GMT-4', '20140717_02:24:52_GMT-4', '20210831_23:47:18_GMT-4']",3.2.11,
aflow:b08edb840b0cd7ca,Na4O8S2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O8S2__ICSD__b08edb840b0cd7ca.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCF/Na2O4S1_ICSD_81506,ICSD,"Na,O,S",3,14,70,70,oF56,oF56,A2B4C_oF56_70_e_h_a,A2B4C_oF56_70_g_h_a,4.9826,-1.83121,"['20141109_13:59:29_GMT-5', '20141110_02:44:10_GMT-5', '20210831_23:36:07_GMT-4']",3.2.11,
aflow:b0d3210b582794ab,I2Na4O1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\I2Na4O1__ICSD__b0d3210b582794ab.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/I2Na4O1_ICSD_67243,ICSD,"I,Na,O",3,7,139,139,tI14,tI14,A2B4C_tI14_139_e_ce_a,A2B4C_tI14_139_e_ce_a,2.2747,-1.286,"['20141021_12:30:21_GMT-5', '20141023_21:31:46_GMT-5', '20210612_21:31:25_GMT-5']",3.2.9,
aflow:b16f1ef9884f1c52,Na8Se16,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na8Se16__ICSD__b16f1ef9884f1c52.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Na2Se4_ICSD_402584,ICSD,"Na,Se",2,24,122,122,tI48,tI48,AB2_tI48_122_cd_2e,AB2_tI48_122_cd_2e,1.164,-0.577198,"['20141229_02:41:10_GMT-5', '20141229_21:37:39_GMT-5', '20210521_17:59:07_GMT-5']",3.2.9,
aflow:b2aed55ea8af90a0,H1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H1Na1__ICSD__b2aed55ea8af90a0.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/H1Na1_ICSD_186372,ICSD,"H,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,3.7962,-0.194334,"['20140925_05:45:32_GMT-5', '20140925_06:50:54_GMT-5', '20210523_13:24:07_GMT-5']",3.2.9,
aflow:b2ec4b68e12f3674,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__b2ec4b68e12f3674.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_53815,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0536,-1.83927,"['20140925_10:20:28_GMT-5', '20140925_12:23:18_GMT-5', '20210523_03:05:29_GMT-5']",3.2.9,
aflow:b3282be66714428f,H6Na2O10S2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H6Na2O10S2__ICSD__b3282be66714428f.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/H3Na1O5S1_ICSD_15066,ICSD,"H,Na,O,S",4,20,1,9,aP20,mS40,A3BC5D_aP20_1_6a_2a_10a_2a,A3BC5D_mC40_9_3a_a_5a_a,5.412,-1.38819,"['20141225_15:08:39_GMT-5', '20141227_03:16:28_GMT-5', '20210902_16:39:08_GMT-4']",3.2.11,
aflow:b454313ab1a5628f,Br4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Br4Na4O12__ICSD__b454313ab1a5628f.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Br1Na1O3_ICSD_30208,ICSD,"Br,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,4.4634,-0.611209,"['20140825_03:00:03_GMT-4', '20140825_19:47:47_GMT-4', '20210901_16:24:42_GMT-4']",3.2.11,
aflow:b4c0c9374aa54eda,Cl4H8Na4O20,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl4H8Na4O20__ICSD__b4c0c9374aa54eda.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/Cl1H2Na1O5_ICSD_173,ICSD,"Cl,H,Na,O",4,36,15,15,mS72,mS72,AB2CD5_mC72_15_f_2f_ce_5f,AB2CD5_mC72_15_f_2f_ce_5f,5.2117,-0.731694,"['20140130_15:19:02_GMT-5', '20140202_00:48:50_GMT-5', '20210902_10:31:17_GMT-4']",3.2.11,
aflow:b4e7db7043379aa6,Na8O12S8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na8O12S8__ICSD__b4e7db7043379aa6.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Na2O3S2_ICSD_60022,ICSD,"Na,O,S",3,28,14,14,mP28,mP28,A2B3C2_mP28_14_2e_3e_2e,A2B3C2_mP28_14_2e_3e_2e,3.891,-1.43268,"['20160624_07:43:27_GMT-4', '20160704_08:49:56_GMT-4', '20210901_01:32:42_GMT-4']",3.2.11,
aflow:b5ab343f3a484538,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__b5ab343f3a484538.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_240602,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0514,-1.83931,"['20140925_05:04:42_GMT-5', '20140925_06:35:29_GMT-5', '20210523_03:04:04_GMT-5']",3.2.9,
aflow:b66b335513043ab8,Na16Se16Si4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na16Se16Si4__ICSD__b66b335513043ab8.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Na4Se4Si1_ICSD_409726,ICSD,"Na,Se,Si",3,36,62,62,oP36,oP36,A4B4C_oP36_62_acd_2cd_c,A4B4C_oP36_62_acd_2cd_c,2.1464,-0.968378,"['20150105_16:57:56_GMT-5', '20150107_21:03:24_GMT-5', '20210529_20:58:48_GMT-5']",3.2.9,
aflow:b785736de41ea2d1,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__b785736de41ea2d1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1Na2O3_ICSD_95549,ICSD,"C,Na,O",3,12,12,12,mS24,mS24,AB2C3_mC24_12_i_aci_ij,AB2C3_mC24_12_i_aci_ij,3.8684,-1.74789,"['20140803_15:18:35_GMT-4', '20140804_01:46:19_GMT-4', '20210902_16:13:22_GMT-4']",3.2.11,
aflow:b9306ccab03442a2,Ge2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge2Na4O6__ICSD__b9306ccab03442a2.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge1Na2O3_ICSD_1622,ICSD,"Ge,Na,O",3,12,36,36,oS24,oS24,AB2C3_oC24_36_a_b_ab,AB2C3_oC24_36_a_b_ab,2.9531,-1.79639,"['20131022_10:07:39_GMT-5', '20131022_13:53:50_GMT-5', '20210620_15:51:40_GMT-5']",3.2.9,
aflow:b9879fcea81fcbe6,Na6O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na6O6__ICSD__b9879fcea81fcbe6.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Na2O2_ICSD_180558,ICSD,"Na,O",2,12,189,189,hP12,hP12,AB_hP12_189_fg_eh,AB_hP12_189_fg_eh,1.7551,-1.08332,"['20141102_02:47:51_GMT-5', '20141102_10:35:53_GMT-5', '20210616_15:19:08_GMT-5']",3.2.9,
